Type,Days_for _shipping (real),Days_for_shipment (scheduled),Benefit _per_order,Sales_per_customer,Delivery_Status,Late_delivery_risk,Category_Id,Category_Name,Customer_City,Customer_Country,Customer_Fname,Customer_Id,Customer_Lname,Customer_Segment,Customer_State,Department_Id,Department_Name,Latitude,Longitude,Market,Order_City,Order_Country,Order_Customer_Id,order_date (DateOrders),Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit Ratio,Order_Item_Quantity,Sales,Order_Item_Total,Order_Profit_Per Order,Order_Region,Order_State,Order_Status,Product_Card_Id,Product_Category_Id,Product_Name,Product_Price,Product_Status,shipping_date (DateOrders),Shipping_Mode,Delivery_Delay,order_date
DEBIT,4,2,180.5899963,384.230011,Late delivery,1,62,Cameras ,Caguas,Puerto Rico,Mechelle,13461,Parker,Consumer,PR,10,Technology,18.22337914,-66.03705597,Europe,Hartlepool,Reino Unido,13461,10/17/2017 11:00,69908,1349,67.80999756,0.150000006,173223,452.0400085,0.469999999,1,452.0400085,384.230011,180.5899963,Northern Europe,Inglaterra,COMPLETE,1349,62,Web Camera,452.0400085,0,10/21/2017 11:00,Second Class,2,10/17/2017 11:00
DEBIT,3,2,101.0299988,214.9499969,Late delivery,1,65,Consumer Electronics,Caguas,Puerto Rico,Imani,14510,Castaneda,Consumer,PR,10,Technology,18.23107529,-66.03705597,Europe,Pontault-Combault,Francia,14510,11/1/2017 19:00,70957,1352,37.93000031,0.150000006,174272,252.8800049,0.469999999,1,252.8800049,214.9499969,101.0299988,Western Europe,Isla de Francia,COMPLETE,1352,65,Industrial consumer electronics,252.8800049,0,11/4/2017 19:00,Second Class,1,11/1/2017 19:00
DEBIT,3,2,118.8499985,379.7099915,Late delivery,1,62,Cameras ,Caguas,Puerto Rico,Whitney,13190,Henderson,Consumer,PR,10,Technology,18.26862907,-66.03705597,Europe,La Rochelle,Francia,13190,10/13/2017 12:00,69637,1349,72.33000183,0.159999996,172952,452.0400085,0.310000002,1,452.0400085,379.7099915,118.8499985,Western Europe,Aquitania-Lemosín-Poitou-Charentes,COMPLETE,1349,62,Web Camera,452.0400085,0,10/16/2017 12:00,Second Class,1,10/13/2017 12:00
DEBIT,6,2,60.86999893,209.8899994,Late delivery,1,65,Consumer Electronics,Caguas,Puerto Rico,Roanna,14508,Martin,Consumer,PR,10,Technology,18.22708893,-66.0370636,Europe,Edinburgh,Reino Unido,14508,11/1/2017 18:00,70955,1352,42.99000168,0.170000002,174270,252.8800049,0.289999992,1,252.8800049,209.8899994,60.86999893,Northern Europe,Escocia,COMPLETE,1352,65,Industrial consumer electronics,252.8800049,0,11/7/2017 18:00,Second Class,4,11/1/2017 18:00
DEBIT,5,2,73.45999908,209.8899994,Late delivery,1,65,Consumer Electronics,Caguas,Puerto Rico,Vivian,14472,Hays,Consumer,PR,10,Technology,18.23437882,-66.03705597,Europe,Acerra,Italia,14472,11/1/2017 5:00,70919,1352,42.99000168,0.170000002,174234,252.8800049,0.349999994,1,252.8800049,209.8899994,73.45999908,Southern Europe,Campania,COMPLETE,1352,65,Industrial consumer electronics,252.8800049,0,11/6/2017 5:00,Second Class,3,11/1/2017 5:00
DEBIT,5,2,39.88000107,209.8899994,Late delivery,1,65,Consumer Electronics,Caguas,Puerto Rico,Xantha,14562,Brock,Consumer,PR,10,Technology,18.29236603,-66.0370636,Europe,Hanover,Alemania,14562,11/2/2017 13:00,71009,1352,42.99000168,0.170000002,174324,252.8800049,0.189999998,1,252.8800049,209.8899994,39.88000107,Western Europe,Baja Sajonia,COMPLETE,1352,65,Industrial consumer electronics,252.8800049,0,11/7/2017 13:00,Second Class,3,11/2/2017 13:00
DEBIT,4,2,177.9199982,370.6700134,Late delivery,1,62,Cameras ,Caguas,Puerto Rico,Zia,13206,Davis,Consumer,PR,10,Technology,18.21356773,-66.0370636,Europe,Manchester,Reino Unido,13206,10/13/2017 18:00,69653,1349,81.37000275,0.180000007,172968,452.0400085,0.479999989,1,452.0400085,370.6700134,177.9199982,Northern Europe,Inglaterra,COMPLETE,1349,62,Web Camera,452.0400085,0,10/17/2017 18:00,Second Class,2,10/13/2017 18:00
DEBIT,3,2,129.7400055,370.6700134,Late delivery,1,62,Cameras ,Caguas,Puerto Rico,Mara,13080,Duffy,Consumer,PR,10,Technology,18.2920475,-66.0370636,Europe,Messina,Italia,13080,10/11/2017 22:00,69527,1349,81.37000275,0.180000007,172842,452.0400085,0.349999994,1,452.0400085,370.6700134,129.7400055,Southern Europe,Sicilia,COMPLETE,1349,62,Web Camera,452.0400085,0,10/14/2017 22:00,Second Class,1,10/11/2017 22:00
DEBIT,6,2,62.20999908,207.3600006,Late delivery,1,65,Consumer Electronics,Caguas,Puerto Rico,Sloane,14633,Long,Consumer,PR,10,Technology,18.24609184,-66.0370636,Europe,Wilhelmshaven,Alemania,14633,11/3/2017 14:00,71080,1352,45.52000046,0.180000007,174395,252.8800049,0.300000012,1,252.8800049,207.3600006,62.20999908,Western Europe,Baja Sajonia,COMPLETE,1352,65,Industrial consumer electronics,252.8800049,0,11/9/2017 14:00,Second Class,4,11/3/2017 14:00
DEBIT,5,2,90,1200,Late delivery,1,64,Computers,Caguas,Puerto Rico,Winifred,14097,Alexander,Consumer,PR,10,Technology,18.20939446,-66.03705597,Europe,Letchworth,Reino Unido,14097,10/26/2017 18:00,70544,1351,300,0.200000003,173859,1500,0.079999998,1,1500,1200,90,Northern Europe,Inglaterra,COMPLETE,1351,64,Dell Laptop,1500,0,10/31/2017 18:00,Second Class,3,10/26/2017 18:00
DEBIT,2,2,118.6600037,339.0299988,Shipping on time,0,62,Cameras ,Caguas,Puerto Rico,Giselle,13024,Farrell,Consumer,PR,10,Technology,18.29184341,-66.03704834,Europe,Kilwinning,Reino Unido,13024,10/11/2017 2:00,69471,1349,113.0100021,0.25,172786,452.0400085,0.349999994,1,452.0400085,339.0299988,118.6600037,Northern Europe,Escocia,COMPLETE,1349,62,Web Camera,452.0400085,0,10/13/2017 2:00,Second Class,0,10/11/2017 2:00
DEBIT,5,2,415.7999878,989.9899902,Late delivery,1,4,Basketball,Caguas,Puerto Rico,John,778,Buckley,Consumer,PR,2,Fitness,18.2275734,-66.0437088,Europe,Villeneuve-le-Roi,Francia,778,10/2/2017 11:00,68879,60,10,0.01,172188,999.9899902,0.419999987,1,999.9899902,989.9899902,415.7999878,Western Europe,Isla de Francia,COMPLETE,60,4,SOLE E25 Elliptical,999.9899902,0,10/7/2017 11:00,Second Class,3,10/2/2017 11:00
DEBIT,5,2,8.619999886,78.38999939,Late delivery,1,2,Soccer,Caguas,Puerto Rico,Nancy,7146,Curry,Consumer,PR,2,Fitness,18.28542137,-66.37056732,Europe,Barakaldo,España,7146,9/8/2017 3:00,67214,24,1.600000024,0.02,167987,79.98999786,0.109999999,1,79.98999786,78.38999939,8.619999886,Southern Europe,País Vasco,COMPLETE,24,2,Elevation Training Mask 2.0,79.98999786,0,9/13/2017 3:00,Second Class,3,9/8/2017 3:00
DEBIT,6,2,16.34000015,52.18999863,Late delivery,1,3,Baseball & Softball,Caguas,Puerto Rico,Mary,6365,Smith,Consumer,PR,2,Fitness,18.24692345,-66.37057495,Europe,Estocolmo,Suecia,6365,9/17/2015 23:00,17810,44,7.800000191,0.129999995,44493,59.99000168,0.310000002,1,59.99000168,52.18999863,16.34000015,Northern Europe,Estocolmo,COMPLETE,44,3,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,0,9/23/2015 23:00,Second Class,4,9/17/2015 23:00
DEBIT,4,2,12.52999973,43.18999863,Late delivery,1,13,Electronics,Caguas,Puerto Rico,Wayne,8422,Crawford,Consumer,PR,3,Footwear,18.23379898,-66.37056732,Europe,Aylesbury,Reino Unido,8422,10/2/2015 7:00,18793,278,1.799999952,0.039999999,46997,44.99000168,0.289999992,1,44.99000168,43.18999863,12.52999973,Northern Europe,Inglaterra,COMPLETE,278,13,Under Armour Men's Compression EV SL Slide,44.99000168,0,10/6/2015 7:00,Second Class,2,10/2/2015 7:00
DEBIT,5,2,25.92000008,95.98999786,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Ruth,8524,Farrell,Consumer,PR,3,Footwear,18.24496079,-66.3705368,Europe,Langenhagen,Alemania,8524,8/8/2017 10:00,65109,191,4,0.039999999,162715,99.98999786,0.270000011,1,99.98999786,95.98999786,25.92000008,Western Europe,Baja Sajonia,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/13/2017 10:00,Second Class,3,8/8/2017 10:00
DEBIT,4,2,-13.57999992,94.98999786,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Mary,3784,Sharp,Consumer,PR,3,Footwear,18.23220825,-66.37062836,Europe,Birmingham,Reino Unido,3784,8/17/2015 18:00,15673,191,5,0.050000001,39186,99.98999786,-0.140000001,1,99.98999786,94.98999786,-13.57999992,Northern Europe,Inglaterra,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/21/2015 18:00,Second Class,2,8/17/2015 18:00
DEBIT,4,2,10.03999996,41.84000015,Late delivery,1,13,Electronics,Caguas,Puerto Rico,Mary,10519,Smith,Consumer,PR,3,Footwear,18.26521111,-66.37055206,Europe,Amsterdam,Países Bajos,10519,9/23/2015 9:00,18183,278,3.150000095,0.07,45455,44.99000168,0.239999995,1,44.99000168,41.84000015,10.03999996,Western Europe,Holanda Septentrional,COMPLETE,278,13,Under Armour Men's Compression EV SL Slide,44.99000168,0,9/27/2015 9:00,Second Class,2,9/23/2015 9:00
DEBIT,5,2,10.80000019,89.98999786,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,David,7132,Guerra,Consumer,PR,3,Footwear,18.28570366,-66.37050629,Europe,Viena,Austria,7132,10/23/2015 8:00,20234,191,10,0.100000001,50536,99.98999786,0.119999997,1,99.98999786,89.98999786,10.80000019,Western Europe,Viena,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,10/28/2015 8:00,Second Class,3,10/23/2015 8:00
DEBIT,5,2,16.71999931,87.98999786,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Mary,3709,Padilla,Consumer,PR,3,Footwear,18.2968502,-66.37062836,Europe,Viena,Austria,3709,7/11/2015 18:00,13139,191,12,0.119999997,32867,99.98999786,0.189999998,1,99.98999786,87.98999786,16.71999931,Western Europe,Viena,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/16/2015 18:00,Second Class,3,7/11/2015 18:00
TRANSFER,5,4,28.85000038,128.2200012,Shipping canceled,0,13,Electronics,Freeport,EE. UU.,Patricia,1509,Petersen,Consumer,NY,3,Footwear,40.65486527,-73.58707428,USCA,Houston,Estados Unidos,1509,5/8/2016 17:00,33824,278,6.75,0.050000001,84424,44.99000168,0.230000004,3,134.9700012,128.2200012,28.85000038,US Center ,Texas,SUSPECTED_FRAUD,278,13,Under Armour Men's Compression EV SL Slide,44.99000168,0,5/13/2016 17:00,Standard Class,1,5/8/2016 17:00
TRANSFER,5,4,133.9100037,278.9700012,Shipping canceled,0,9,Cardio Equipment,Fort Washington,EE. UU.,Julie,1636,Petersen,Consumer,MD,3,Footwear,38.74266434,-76.9917984,USCA,Gilbert,Estados Unidos,1636,4/2/2016 19:00,31364,191,21,0.07,78398,99.98999786,0.479999989,3,299.9700012,278.9700012,133.9100037,West of USA ,Arizona,SUSPECTED_FRAUD,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,4/7/2016 19:00,Standard Class,1,4/2/2016 19:00
TRANSFER,6,4,79.16000366,272.9700012,Shipping canceled,0,9,Cardio Equipment,Bakersfield,EE. UU.,Lisa,2784,Smith,Consumer,CA,3,Footwear,35.36254501,-119.0186996,USCA,San Jose,Estados Unidos,2784,8/14/2016 2:00,40495,191,27,0.090000004,101052,99.98999786,0.289999992,3,299.9700012,272.9700012,79.16000366,West of USA ,California,SUSPECTED_FRAUD,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/20/2016 2:00,Standard Class,2,8/14/2016 2:00
TRANSFER,5,4,19.11000061,272.9700012,Shipping canceled,0,9,Cardio Equipment,Fort Washington,EE. UU.,Julie,1636,Petersen,Consumer,MD,3,Footwear,38.74266434,-76.9917984,USCA,Gilbert,Estados Unidos,1636,4/2/2016 19:00,31364,191,27,0.090000004,78396,99.98999786,0.07,3,299.9700012,272.9700012,19.11000061,West of USA ,Arizona,SUSPECTED_FRAUD,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,4/7/2016 19:00,Standard Class,1,4/2/2016 19:00
TRANSFER,2,4,10.77000046,170.9700012,Shipping canceled,0,17,Cleats,Corona,EE. UU.,Tyler,9174,Smith,Consumer,NY,4,Apparel,40.74210739,-73.86962128,USCA,Fresno,Estados Unidos,9174,5/18/2016 16:00,34506,365,9,0.050000001,86191,59.99000168,0.059999999,3,179.9700012,170.9700012,10.77000046,West of USA ,California,SUSPECTED_FRAUD,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/20/2016 16:00,Standard Class,-2,5/18/2016 16:00
TRANSFER,3,4,-284.5299988,167.3699951,Shipping canceled,0,17,Cleats,Cincinnati,EE. UU.,Karen,122,Smith,Consumer,OH,4,Apparel,39.28849411,-84.3551178,USCA,Peoria,Estados Unidos,122,5/5/2016 13:00,33607,365,12.60000038,0.07,83892,59.99000168,-1.700000048,3,179.9700012,167.3699951,-284.5299988,West of USA ,Arizona,SUSPECTED_FRAUD,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/8/2016 13:00,Standard Class,-1,5/5/2016 13:00
TRANSFER,3,4,69.68000031,158.3699951,Shipping canceled,0,17,Cleats,Germantown,EE. UU.,Shawn,3800,Smith,Consumer,MD,4,Apparel,39.1836586,-77.26545715,USCA,Cincinnati,Estados Unidos,3800,4/21/2016 2:00,32617,365,21.60000038,0.119999997,81596,59.99000168,0.439999998,3,179.9700012,158.3699951,69.68000031,East of USA,Ohio,SUSPECTED_FRAUD,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/24/2016 2:00,Standard Class,-1,4/21/2016 2:00
TRANSFER,2,4,7.480000019,118.7699966,Shipping canceled,0,29,Shop By Sport,Carrollton,EE. UU.,Mary,10029,Silva,Consumer,TX,5,Golf,32.96593094,-96.84902191,USCA,Columbus,Estados Unidos,10029,7/1/2016 8:00,37496,627,1.200000048,0.01,93579,39.99000168,0.059999999,3,119.9700012,118.7699966,7.480000019,US Center ,Indiana,SUSPECTED_FRAUD,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,7/3/2016 8:00,Standard Class,-2,7/1/2016 8:00
TRANSFER,3,4,11.02999973,73.5,Shipping canceled,0,26,Girls' Apparel,Germantown,EE. UU.,Shawn,3800,Smith,Consumer,MD,5,Golf,39.1836586,-77.26545715,USCA,Cincinnati,Estados Unidos,3800,4/21/2016 2:00,32617,567,1.5,0.02,81595,25,0.150000006,3,75,73.5,11.02999973,East of USA,Ohio,SUSPECTED_FRAUD,567,26,adidas Men's Germany Black Crest Away Tee,25,0,4/24/2016 2:00,Standard Class,-1,4/21/2016 2:00
TRANSFER,6,4,-24.8199997,132,Shipping canceled,0,24,Women's Apparel,Houston,EE. UU.,Willie,2805,Smith,Consumer,TX,5,Golf,29.83435631,-95.33792877,USCA,Ottawa,Canada,2805,12/17/2016 8:00,49075,502,18,0.119999997,122703,50,-0.189999998,3,150,132,-24.8199997,Canada,Ontario,SUSPECTED_FRAUD,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,12/23/2016 8:00,Standard Class,2,12/17/2016 8:00
TRANSFER,5,4,33,132,Shipping canceled,0,24,Women's Apparel,Freeport,EE. UU.,Patricia,1509,Petersen,Consumer,NY,5,Golf,40.65486527,-73.58707428,USCA,Houston,Estados Unidos,1509,5/8/2016 17:00,33824,502,18,0.119999997,84425,50,0.25,3,150,132,33,US Center ,Texas,SUSPECTED_FRAUD,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,5/13/2016 17:00,Standard Class,1,5/8/2016 17:00
TRANSFER,6,4,36.54000092,130.5,Shipping canceled,0,24,Women's Apparel,Houston,EE. UU.,Willie,2805,Smith,Consumer,TX,5,Golf,29.83435631,-95.33792877,USCA,Ottawa,Canada,2805,12/17/2016 8:00,49075,502,19.5,0.129999995,122700,50,0.280000001,3,150,130.5,36.54000092,Canada,Ontario,SUSPECTED_FRAUD,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,12/23/2016 8:00,Standard Class,2,12/17/2016 8:00
TRANSFER,4,4,-76.37000275,99.58000183,Shipping canceled,0,29,Shop By Sport,Carlisle,EE. UU.,Mary,12253,Chan,Consumer,PA,5,Golf,40.2372818,-76.96795654,USCA,Kitchener,Canada,12253,8/30/2016 14:00,41623,627,20.38999939,0.170000002,103905,39.99000168,-0.769999981,3,119.9700012,99.58000183,-76.37000275,Canada,Ontario,SUSPECTED_FRAUD,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,9/3/2016 14:00,Standard Class,0,8/30/2016 14:00
TRANSFER,2,4,8.760000229,99.58000183,Shipping canceled,0,29,Shop By Sport,Los Angeles,EE. UU.,Nicole,3528,Brooks,Consumer,CA,5,Golf,34.20339966,-118.6059036,USCA,Philadelphia,Estados Unidos,3528,7/27/2016 6:00,39271,627,20.38999939,0.170000002,98043,39.99000168,0.090000004,3,119.9700012,99.58000183,8.760000229,East of USA,Pensilvania,SUSPECTED_FRAUD,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,7/29/2016 6:00,Standard Class,-2,7/27/2016 6:00
TRANSFER,4,4,36.36999893,74.22000122,Shipping canceled,0,40,Accessories,Ewa Beach,EE. UU.,Bruce,11018,Smith,Consumer,HI,6,Outdoors,21.31185532,-158.0046844,USCA,Des Plaines,Estados Unidos,11018,7/17/2016 10:00,38598,893,0.75,0.01,96337,24.98999977,0.49000001,3,74.97000122,74.22000122,36.36999893,US Center ,Illinois,SUSPECTED_FRAUD,893,40,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,0,7/21/2016 10:00,Standard Class,0,7/17/2016 10:00
TRANSFER,6,4,18.12999916,40.29000092,Shipping canceled,0,41,Trade-In,Lakewood,EE. UU.,Mary,3222,Williams,Consumer,NJ,6,Outdoors,40.09635925,-74.21524048,USCA,Elmhurst,Estados Unidos,3222,7/6/2016 10:00,37845,924,7.679999828,0.159999996,94445,15.98999977,0.449999988,3,47.97000122,40.29000092,18.12999916,US Center ,Illinois,SUSPECTED_FRAUD,924,41,Glove It Urban Brick Golf Towel,15.98999977,0,7/12/2016 10:00,Standard Class,2,7/6/2016 10:00
TRANSFER,2,4,-12.98999977,227.9600067,Shipping canceled,0,17,Cleats,Rome,EE. UU.,Melissa,6246,Ramirez,Consumer,NY,4,Apparel,43.21662521,-75.45603943,Africa,Antananarivo,Madagascar,6246,9/9/2016 22:00,42331,365,12,0.050000001,105703,59.99000168,-0.059999999,4,239.9600067,227.9600067,-12.98999977,East Africa,Analamanga,CANCELED,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/11/2016 22:00,Standard Class,-2,9/9/2016 22:00
TRANSFER,6,4,74.04000092,203.9700012,Shipping canceled,0,17,Cleats,Vista,EE. UU.,Gregory,8741,Smith,Consumer,CA,4,Apparel,33.21121979,-117.2510605,Africa,Algiers,Argelia,8741,8/26/2016 12:00,41345,365,35.99000168,0.150000006,103211,59.99000168,0.360000014,4,239.9600067,203.9700012,74.04000092,North Africa,Alger,CANCELED,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/1/2016 12:00,Standard Class,2,8/26/2016 12:00
TRANSFER,4,4,90,200,Shipping canceled,0,24,Women's Apparel,Fort Worth,EE. UU.,Elizabeth,8050,Smith,Consumer,TX,5,Golf,32.8013916,-97.3302536,Africa,Monrovia,Liberia,8050,1/16/2017 22:00,51168,502,0,0,127882,50,0.449999988,4,200,200,90,West Africa,Montserrado,CANCELED,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/20/2017 22:00,Standard Class,0,1/16/2017 22:00
TRANSFER,4,4,-2.190000057,156.7599945,Shipping canceled,0,29,Shop By Sport,Fort Worth,EE. UU.,Elizabeth,8050,Smith,Consumer,TX,5,Golf,32.8013916,-97.3302536,Africa,Monrovia,Liberia,8050,1/16/2017 22:00,51168,627,3.200000048,0.02,127881,39.99000168,-0.01,4,159.9600067,156.7599945,-2.190000057,West Africa,Montserrado,CANCELED,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/20/2017 22:00,Standard Class,0,1/16/2017 22:00
TRANSFER,5,4,85.05000305,189,Shipping canceled,0,24,Women's Apparel,Fond Du Lac,EE. UU.,Mary,5474,Sanchez,Consumer,WI,5,Golf,43.78569031,-88.47438049,Africa,Jartum,Sudán,5474,9/28/2016 10:00,43599,502,11,0.059999999,108885,50,0.449999988,4,200,189,85.05000305,North Africa,Jartum,CANCELED,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,10/3/2016 10:00,Standard Class,1,9/28/2016 10:00
TRANSFER,2,4,3.039999962,79.97000122,Shipping canceled,0,40,Accessories,Philadelphia,EE. UU.,Mary,474,Patton,Consumer,PA,6,Outdoors,39.79661942,-75.47006989,Africa,Gagnoa,Costa de Marfil,474,9/3/2016 15:00,41901,905,19.98999977,0.200000003,104591,24.98999977,0.039999999,4,99.95999908,79.97000122,3.039999962,West Africa,Fromager,CANCELED,905,40,Team Golf Texas Longhorns Putter Grip,24.98999977,0,9/5/2016 15:00,Standard Class,-2,9/3/2016 15:00
TRANSFER,2,4,-266.7900085,363.9599915,Advance shipping,0,9,Cardio Equipment,Ontario,EE. UU.,Mary,12255,Davis,Consumer,CA,3,Footwear,34.07656479,-117.61409,Africa,Livingstone,Zambia,12255,9/16/2016 1:00,42751,191,36,0.090000004,106706,99.98999786,-0.730000019,4,399.9599915,363.9599915,-266.7900085,East Africa,Meridional,PENDING,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/18/2016 1:00,Standard Class,-2,9/16/2016 1:00
TRANSFER,4,4,64.79000092,239.9600067,Shipping on time,0,17,Cleats,Oviedo,EE. UU.,Mark,10288,Smith,Consumer,FL,4,Apparel,28.62217712,-81.20755768,Africa,Fes,Marruecos,10288,10/20/2016 3:00,45088,365,0,0,112591,59.99000168,0.270000011,4,239.9600067,239.9600067,64.79000092,North Africa,Fez-Bulmán,PENDING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/24/2016 3:00,Standard Class,0,10/20/2016 3:00
TRANSFER,5,4,83.62000275,230.3600006,Late delivery,1,17,Cleats,Buffalo,EE. UU.,Mary,4717,Sanders,Consumer,NY,4,Apparel,42.9666214,-78.74194336,Africa,Cairo,Egipto,4717,1/7/2017 0:00,50489,365,9.600000381,0.039999999,126156,59.99000168,0.360000014,4,239.9600067,230.3600006,83.62000275,North Africa,El Cairo,PENDING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/12/2017 0:00,Standard Class,1,1/7/2017 0:00
TRANSFER,5,4,74.08999634,227.9600067,Late delivery,1,17,Cleats,Honolulu,EE. UU.,Paul,4799,Jensen,Consumer,HI,4,Apparel,21.30562019,-157.8386993,Africa,Dakar,Senegal,4799,10/10/2016 6:00,44409,365,12,0.050000001,110862,59.99000168,0.330000013,4,239.9600067,227.9600067,74.08999634,West Africa,Dakar,PENDING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/15/2016 6:00,Standard Class,1,10/10/2016 6:00
TRANSFER,2,4,92.97000122,226.7599945,Advance shipping,0,17,Cleats,Oceanside,EE. UU.,Walter,4533,Chavez,Consumer,CA,4,Apparel,33.18587494,-117.3658524,Africa,Hurghada,Egipto,4533,9/6/2016 13:00,42101,365,13.19999981,0.059999999,105115,59.99000168,0.409999996,4,239.9600067,226.7599945,92.97000122,North Africa,Al Bahr al Ahmar,PENDING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/8/2016 13:00,Standard Class,-2,9/6/2016 13:00
TRANSFER,5,4,70.55999756,208.7700043,Late delivery,1,17,Cleats,North Tonawanda,EE. UU.,Joyce,12383,Phillips,Consumer,NY,4,Apparel,43.02910233,-78.87342072,Africa,Kenitra,Marruecos,12383,1/6/2017 1:00,50424,365,31.19000053,0.129999995,125992,59.99000168,0.340000004,4,239.9600067,208.7700043,70.55999756,North Africa,Garb-Chrarda-Beni Hsen,PENDING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/11/2017 1:00,Standard Class,1,1/6/2017 1:00
TRANSFER,6,4,96,200,Late delivery,1,24,Women's Apparel,Clovis,EE. UU.,Daniel,3518,Smith,Consumer,CA,5,Golf,36.82690048,-119.6776962,Africa,Abidjan,Costa de Marfil,3518,12/28/2016 7:00,49825,502,0,0,124562,50,0.479999989,4,200,200,96,West Africa,Lagunes,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/3/2017 7:00,Standard Class,2,12/28/2016 7:00
TRANSFER,5,4,-145.1300049,198,Late delivery,1,24,Women's Apparel,Jamaica,EE. UU.,Mary,4674,Lynn,Consumer,NY,5,Golf,40.70170975,-73.80841827,Africa,Hurghada,Egipto,4674,8/25/2016 18:00,41294,502,2,0.01,103083,50,-0.730000019,4,200,198,-145.1300049,North Africa,Al Bahr al Ahmar,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,8/30/2016 18:00,Standard Class,1,8/25/2016 18:00
TRANSFER,4,4,45,155.1600037,Shipping on time,0,29,Shop By Sport,Granite City,EE. UU.,Pamela,8519,Michael,Consumer,IL,5,Golf,38.69002152,-90.14477539,Africa,Niamey,Níger,8519,9/5/2016 10:00,42023,627,4.800000191,0.029999999,104898,39.99000168,0.289999992,4,159.9600067,155.1600037,45,West Africa,Niamey,PENDING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,9/9/2016 10:00,Standard Class,0,9/5/2016 10:00
TRANSFER,5,4,51.09000015,151.1600037,Late delivery,1,29,Shop By Sport,Medford,EE. UU.,Betty,5302,Smith,Consumer,MA,5,Golf,42.41968918,-71.10621643,Africa,Sale,Marruecos,5302,11/28/2016 9:00,47774,627,8.800000191,0.059999999,119464,39.99000168,0.340000004,4,159.9600067,151.1600037,51.09000015,North Africa,Rabat-Salé-Zemur-Zaer,PENDING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,12/3/2016 9:00,Standard Class,1,11/28/2016 9:00
TRANSFER,3,4,31.25,111.5999985,Advance shipping,0,26,Girls' Apparel,Pomona,EE. UU.,Mary,3594,Smith,Consumer,CA,5,Golf,34.04991913,-117.7161026,Africa,Pretoria,SudAfrica,3594,9/2/2016 13:00,41827,564,8.399999619,0.07,104416,30,0.280000001,4,120,111.5999985,31.25,Southern Africa,Gauteng,PENDING,564,26,Nike Men's Deutschland Weltmeister Winners Bl,30,0,9/5/2016 13:00,Standard Class,-1,9/2/2016 13:00
TRANSFER,4,4,-459,170,Shipping on time,0,24,Women's Apparel,Tempe,EE. UU.,Christian,9890,Luna,Consumer,AZ,5,Golf,33.41519928,-111.9199905,Africa,Marrakech,Marruecos,9890,11/19/2016 21:00,47193,502,30,0.150000006,117955,50,-2.700000048,4,200,170,-459,North Africa,Marrakech-Tensift-Al Hauz,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,11/23/2016 21:00,Standard Class,0,11/19/2016 21:00
